PROTID
lcl|c122204_g1_i1|m.116
lcl|c145576_g1_i1|m.265
lcl|c169761_g1_i1|m.505
lcl|c201157_g2_i3|m.1183
lcl|c205368_g1_i5|m.1453
lcl|c207917_g13_i1|m.1708
lcl|c208940_g4_i1|m.1863
lcl|c209256_g1_i1|m.1929
lcl|c211368_g3_i1|m.2426
lcl|c212727_g5_i1|m.2822
lcl|c212821_g1_i2|m.2859
lcl|c213147_g4_i1|m.2980
lcl|c213886_g7_i2|m.3271
lcl|c214242_g1_i2|m.3413
lcl|c214652_g1_i3|m.3567
lcl|c214891_g1_i1|m.3715
lcl|c215662_g1_i2|m.4137
lcl|c216467_g8_i1|m.4596
lcl|c216567_g2_i2|m.4643
lcl|c218374_g1_i3|m.5753
lcl|c219184_g1_i2|m.6256
lcl|c219473_g3_i1|m.6396
lcl|c219759_g3_i3|m.6556
lcl|c221076_g3_i4|m.7373
lcl|c221524_g4_i1|m.7707
lcl|c222306_g8_i4|m.8236
lcl|c222306_g9_i1|m.8237
lcl|c222377_g6_i1|m.8283
lcl|c222521_g8_i1|m.8406
lcl|c222943_g1_i2|m.8726
lcl|c223673_g2_i1|m.9297
lcl|c223775_g7_i2|m.9373
lcl|c224263_g3_i3|m.9691
lcl|c224312_g2_i3|m.9718
lcl|c224848_g3_i5|m.10172
lcl|c225308_g1_i4|m.10503
lcl|c225867_g3_i1|m.11000
lcl|c226115_g1_i8|m.11228
lcl|c226230_g2_i2|m.11305
lcl|c226287_g1_i2|m.11357
lcl|c226971_g4_i9|m.11985
lcl|c227136_g2_i8|m.12192
lcl|c228244_g5_i1|m.13157
lcl|c228309_g1_i6|m.13221
lcl|c229781_g4_i1|m.14624
lcl|c230398_g2_i4|m.15241
lcl|c230398_g2_i8|m.15247
lcl|c230758_g1_i2|m.15597
lcl|c230792_g1_i1|m.15630
lcl|c231085_g3_i1|m.15955
lcl|c231430_g2_i1|m.16231
lcl|c232116_g4_i2|m.17015
lcl|c232137_g2_i1|m.17041
lcl|c232241_g6_i3|m.17173
lcl|c232294_g5_i11|m.17226
lcl|c232521_g1_i4|m.17458
lcl|c233260_g1_i1|m.18321
lcl|c233495_g1_i1|m.18614
lcl|c233547_g4_i3|m.18699
lcl|c233583_g1_i3|m.18737
lcl|c233766_g4_i1|m.18988
lcl|c233818_g2_i6|m.19032
lcl|c233968_g6_i1|m.19272
lcl|c234643_g1_i1|m.20065
lcl|c234733_g4_i1|m.20188
lcl|c234955_g3_i8|m.20446
lcl|c235126_g4_i1|m.20601
lcl|c235253_g1_i1|m.20757
lcl|c235463_g4_i2|m.20952
lcl|c235959_g6_i1|m.21503
lcl|c236087_g2_i1|m.21666
lcl|c236195_g2_i4|m.21823
lcl|c236655_g1_i2|m.22362
lcl|c237065_g1_i1|m.22858
lcl|c238002_g5_i8|m.23981
lcl|c238111_g1_i1|m.24102
lcl|c238399_g3_i2|m.24483
lcl|c238662_g3_i1|m.24774
lcl|c238733_g2_i2|m.24867
lcl|c238740_g1_i1|m.24872
lcl|c238826_g2_i1|m.24957
lcl|c239007_g1_i1|m.25175
lcl|c239132_g4_i1|m.25330
lcl|c239139_g1_i7|m.25343
lcl|c239376_g2_i9|m.25696
lcl|c239546_g1_i2|m.25957
lcl|c240246_g6_i1|m.26956
lcl|c240264_g4_i5|m.26985
lcl|c240621_g3_i2|m.27488
lcl|c240761_g2_i10|m.27710
lcl|c240794_g1_i2|m.27749
lcl|c240833_g3_i3|m.27779
lcl|c242920_g6_i2|m.30392
lcl|c243397_g1_i1|m.30938
lcl|c243654_g1_i2|m.31195
lcl|c244488_g3_i1|m.32282
lcl|c81884_g1_i1|m.32679
