"","PROTID","10BT2_43_ADJNSAF","10NBT0_22_ADJNSAF","10NBT2_90_ADJNSAF","13BT2_71_ADJNSAF","13NBT0_112_ADJNSAF","13NBT2_101_ADJNSAF","20NBT0_73_ADJNSAF","20NBT2_123_ADJNSAF","21BT2_40_ADJNSAF","21NBT0_35_ADJNSAF","21NBT2_26_ADJNSAF","25NBT0_102_ADJNSAF","25NBT2_32_ADJNSAF","26BT2_127_ADJNSAF","26NBT0_81_ADJNSAF","26NBT2_49_ADJNSAF","28NBT0_120_ADJNSAF","28NBT2_24_ADJNSAF","55BT2_96_ADJNSAF","55NBT0_19_ADJNSAF","55NBT2_79_ADJNSAF","5BT2_110_ADJNSAF","5NBT0_39_ADJNSAF","5NBT2_66_ADJNSAF","66BT2_17_ADJNSAF","66NBT0_129_ADJNSAF","66NBT2_119_ADJNSAF","73BT2_21_ADJNSAF","73NBT0_91_ADJNSAF","73NBT2_108_ADJNSAF","74BT2_88_ADJNSAF","74NBT0_64_ADJNSAF","74NBT2_42_ADJNSAF"
"283","lcl|c237591_g3_i4|m.23458",33.0963,6.6988,25.6722,59.9581,34.2381,75.854,38.1651,41.5724,25.3711,16.9977,59.9783,33.114,54.3019,18.4651,20.7748,42.1588,7.0463,22.2665,0,22.481,9.8793,67.7683,9.971,14.469,20.68,6.4887,23.3544,9.4588,38.3132,26.6448,17.2365,59.1893,35.9627
"284","lcl|c237609_g2_i1|m.23487",21.2759,41.448,38.9006,18.5492,36.3162,32.0666,39.3571,24.4976,30.8355,30.0489,30.6933,29.27,23.9991,19.0418,26.233,20.0656,52.9404,32.8028,35.6112,9.9356,26.1974,22.8196,23.5027,35.1707,21.3259,25.8097,50.1337,39.0168,24.6295,35.3276,33.5183,13.0796,31.7879
"285","lcl|c237613_g1_i3|m.23496",8.3092,4.6249,5.0641,0,4.7277,13.6619,0,4.7837,8.7583,4.6942,0,9.145,0,0,4.0981,0,4.8648,5.1244,0,5.1737,4.5472,4.456,9.1788,4.9948,0,4.4799,9.2138,17.4146,9.6189,4.599,4.7601,0,0
"286","lcl|c237643_g4_i5|m.23532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2903,0,0,2.4462,0,0,0,0,0,0,2.6255,0
"287","lcl|c237643_g4_i5|m.23533",0,5.493,6.0146,0,0,0,0,0,0,0,5.1771,0,0,0,0,0,0,0,0,6.1448,0,0,0,0,5.6525,0,0,0,0,0,5.6536,0,5.3617
"288","lcl|c237650_g1_i1|m.23552",2.5782,2.8701,3.1427,0,0,0,0,0,0,2.9131,0,0,0,0,2.5432,0,0,0,0,0,0,0,0,3.0997,0,0,0,2.7018,0,0,0,0,0
"289","lcl|c237702_g1_i1|m.23627",30.8398,68.6625,112.7742,76.8214,122.8291,118.3157,32.5994,53.2647,48.76,87.113,48.5351,33.9419,34.7872,15.7723,60.8404,16.6203,54.1681,76.0772,56.3118,38.405,67.5086,0,85.169,37.0768,35.3283,116.3917,85.4938,48.4763,71.402,85.3466,53.0023,37.9181,83.7767
"290","lcl|c211415_g1_i1|m.2432",30.4494,33.8967,37.1156,40.4528,34.6498,33.3766,53.6445,70.1206,32.0952,57.3402,63.8943,22.3415,22.8979,62.2906,60.0702,21.8799,83.1949,25.0381,49.4214,12.6396,55.545,21.7725,33.6364,36.6074,46.5082,87.5568,45.0195,42.5446,58.7485,33.7065,46.5168,37.4381,66.173
"291","lcl|c237753_g2_i2|m.23709",0,0,0,23.2928,21.2815,30.7493,4.9422,0,0,21.1306,14.7162,0,0,0,0,0,5.4747,5.7668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","lcl|c237755_g1_i1|m.23710",0,0,0,0,0,0,0,0,0,0,1.6675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293","lcl|c237818_g4_i3|m.23793",1.366,0,0,0,0,0,0,0,0,0,0,0,0,1.3972,0,0,0,0,0,1.7011,0,0,0,0,1.5648,0,0,0,0,0,0,0,0
"294","lcl|c237832_g1_i6|m.23803",0,0,0,25.7723,29.4337,14.1761,68.3535,0,13.6318,0,13.569,28.4674,14.5882,0,12.7569,0,30.2876,0,31.4862,0,28.3101,13.8712,28.5728,31.0966,14.8151,13.9455,71.7044,27.105,0,0,14.8178,15.9011,14.0529
"295","lcl|c237887_g2_i1|m.23860",3.2463,7.2276,3.957,0,0,0,0,0,10.2653,0,3.406,0,0,0,0,0,0,4.0041,0,0,0,3.4818,0,0,7.4375,3.5005,0,0,0,0,3.7195,0,7.0549
"296","lcl|c237891_g2_i2|m.23861",2.8535,3.1766,3.4782,2.8432,16.2357,6.2556,3.0163,6.5712,3.0077,12.8964,2.9939,9.4216,6.4375,5.8374,2.8147,3.0756,13.3653,17.5979,3.4736,7.107,3.1232,3.0605,3.1522,3.4306,6.5376,6.1539,9.4925,8.9707,3.3033,3.1587,0,0,3.1006
"297","lcl|c237894_g6_i1|m.23869",278.8987,279.4266,373.9528,347.3662,380.8466,810.1321,265.3304,433.5279,440.9604,362.3899,365.7718,276.2575,1069.6302,328.0637,412.6565,1052.1376,326.5789,240.8008,203.702,434.1433,335.7818,837.5775,415.921,368.8331,814.7017,315.7757,1175.2046,160.7445,339.0041,864.4499,431.3924,308.6205,257.5952
"298","lcl|c237953_g4_i1|m.23928",0,10.1146,5.5375,13.5798,10.3393,4.9797,4.8022,20.9236,4.7885,20.532,19.0657,14.9998,10.2489,13.9404,26.887,19.5865,26.5981,0,0,16.9722,9.9446,19.4904,5.0185,10.9235,20.8167,9.7974,10.0752,4.7607,15.7772,0,15.6154,11.1713,4.9364
"299","lcl|c237969_g1_i2|m.23941",21.6712,6.0312,6.6039,0,0,5.9386,0,6.2382,0,12.2429,0,5.9628,6.1113,0,5.3441,0,0,0,0,0,0,0,0,6.5135,0,0,0,5.6774,12.5436,0,0,0,0
"300","lcl|c211436_g1_i2|m.2434",0,0,11.2342,0,0,20.205,9.7423,0,9.7146,20.827,19.3397,0,0,0,18.1822,0,0,11.3679,22.4384,22.9547,30.2625,0,10.1811,44.3216,31.6737,0,0,48.2905,10.6693,10.2024,10.5598,11.3319,10.0147
"301","lcl|c237969_g1_i5|m.23942",16.6183,4.6249,5.0641,16.5584,0,4.554,4.3916,4.7837,4.3791,0,8.7179,4.5725,4.6864,8.4991,4.0981,8.956,29.189,15.3731,0,10.3475,4.5472,8.912,0,4.9948,23.7963,13.4397,23.0346,4.3537,9.6189,4.599,0,0,4.5144
"302","lcl|c238002_g5_i8|m.23981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9187,53.1133,65.3541,27.4472,56.5377,51.2764,0,0,0,8.9389,29.6242,28.3278,0,0,0
"303","lcl|c238048_g5_i2|m.24043",2.7507,3.0621,1.6765,1.3704,1.5651,3.0152,2.9077,1.5836,5.7988,3.108,2.886,1.5137,1.5514,0,0,1.4824,3.221,5.0892,3.3484,3.4255,0,1.4752,1.5193,1.6535,0,2.9661,1.5251,4.3238,0,4.5674,1.5758,1.691,2.9889
"304","lcl|c238052_g1_i4|m.24050",319.9435,435.3135,361.0998,350.2752,377.5634,363.6897,400.8275,432.0647,445.4858,365.9602,335.6812,391.2514,499.0161,500.984,475.3342,485.3457,407.017,355.6515,360.6177,501.7242,371.7961,491.4358,344.7038,422.6385,366.5095,464.2561,346.0181,364.2485,525.8421,349.795,330.3721,495.3638,291.8566
"305","lcl|c238085_g2_i5|m.24082",14.4475,8.0416,0,0,16.4404,0,53.4512,0,15.2284,16.3239,7.5791,23.8511,24.445,0,28.5018,0,0,44.5497,0,8.9958,15.8128,23.2436,0,8.6846,0,7.7894,0,22.7096,16.7248,23.9893,0,8.8817,7.8494
"306","lcl|c238115_g2_i1|m.24111",0,0,1.815,0,0,0,1.574,0,0,0,0,0,0,0,0,0,3.4871,0,0,0,0,0,0,1.7901,1.7057,0,0,1.5604,1.7237,1.6483,1.706,0,0
"307","lcl|c238169_g1_i1|m.24189",0,0,0,0,0,0,0,4.1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4617,0,0,0,1.2741,0,0,0,0,0
"308","lcl|c238173_g3_i3|m.24203",24.6087,22.829,19.9975,36.78,32.6707,26.9744,47.6901,28.3352,17.2926,37.0731,4.3032,63.1962,32.385,29.3663,44.5022,39.7867,33.6184,10.1177,29.9562,71.5059,35.9125,43.9904,40.7766,59.1711,79.8727,53.0715,9.096,25.7879,33.2357,40.8616,84.5867,35.2997,17.8267
"309","lcl|c238175_g2_i3|m.24204",17.7201,29.5894,21.5995,35.3124,20.1645,19.4236,18.7311,30.6051,37.3558,20.0215,9.2959,19.5025,9.9941,45.3127,17.479,19.0996,10.3747,21.8564,0,55.1674,19.3947,9.5029,0,31.9557,30.4487,9.5539,0,37.1383,30.7699,9.8078,30.4543,76.2552,19.2548
"310","lcl|c238196_g2_i3|m.24232",15.0815,0,6.1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311","lcl|c211551_g6_i4|m.2453",0,0,0,0,0,0,7.4677,0,14.8929,47.8929,0,0,0,7.2261,0,0,0,34.8547,0,0,0,7.5772,0,8.4934,16.1857,0,0,29.6125,0,0,0,0,0
"312","lcl|c238200_g3_i4|m.24238",3.2862,7.3165,4.0056,0,0,3.6021,3.4737,3.7838,3.4638,0,0,0,3.7068,6.7226,0,3.542,0,8.1066,8.0006,0,3.5968,3.5246,7.2603,0,7.529,0,0,10.331,3.8042,10.9132,11.2956,8.0809,7.1416
"313","lcl|c238320_g2_i8|m.24383",0,1.3722,0,0,0,0,0,0,0,1.3927,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4819,0,0,0,0,0,0,0,0,0
"314","lcl|c238338_g4_i1|m.24403",0,0,5.445,0,0,4.8965,0,0,4.7085,0,0,4.9164,0,0,0,0,0,0,10.8755,5.5628,0,0,4.9346,0,20.4688,0,4.9534,4.6811,0,4.9449,15.3544,0,4.8539
"315","lcl|c238340_g1_i7|m.24404",0,0,11.2342,9.1832,0,0,19.4847,0,9.7146,10.4135,29.0095,0,31.1885,9.4271,9.0911,19.868,0,11.3679,0,11.4774,0,9.8852,0,11.0804,21.1158,0,10.2199,19.3162,10.6693,0,10.5598,22.6637,0
"316","lcl|c238365_g3_i1|m.24425",50.1146,111.5766,15.2715,62.4174,99.7987,13.7331,158.9219,129.8326,118.8526,56.6234,0,68.9445,56.5292,76.8899,61.791,121.536,58.6821,77.2659,76.2556,109.2142,95.9888,53.7508,83.0398,60.2497,114.817,67.5487,125.0346,118.1609,87.0211,69.3441,43.0643,61.6169,54.4549
"317","lcl|c238372_g5_i2|m.24429",2.4353,2.711,1.4842,3.6398,1.3856,2.6695,1.2871,0,0,5.5033,5.1103,0,1.3735,1.2455,3.6033,2.6249,4.2775,4.5057,1.4823,1.5164,3.9982,1.306,1.3451,1.4639,2.7898,3.9391,2.7005,1.276,2.8192,2.6958,4.1854,4.4914,0
"318","lcl|c238378_g1_i1|m.24441",84.9,236.2798,74.7406,89.2936,128.8157,155.103,49.8578,70.6018,124.2903,122.5731,133.6143,88.2489,101.0875,53.0691,144.2275,55.9224,209.8749,133.8064,166.5064,129.2215,129.0605,131.5313,203.2033,147.4346,91.8536,96.6344,162.1364,163.1083,131.0436,156.6361,124.2955,127.5833,133.2543
"319","lcl|c238385_g2_i1|m.24454",98.1837,85.0107,53.1906,119.5696,49.6569,71.7483,126.8492,138.1741,91.9917,49.3047,91.5674,108.0599,86.1397,89.269,64.5653,94.0687,102.1947,67.2791,26.5598,122.2689,59.7015,93.6068,96.409,104.9247,99.9767,94.1087,96.7766,80.0243,75.7735,48.305,37.4982,147.5453,71.1247
"320","lcl|c238409_g2_i5|m.24505",41.2962,15.3238,33.558,34.2894,23.4964,15.0887,7.2754,0,14.5094,23.3298,7.2212,30.3001,23.291,7.04,6.7891,29.674,8.0593,8.4893,8.3783,17.1421,15.0663,14.7642,15.2061,8.2746,15.7689,7.4217,7.6321,21.6375,23.9028,38.0946,0,16.9248,14.9576
"321","lcl|c211553_g1_i1|m.2455",0,19.8358,10.8597,8.8771,10.1383,9.7657,0,20.5168,9.3908,10.0664,9.3475,0,0,0,0,9.6028,10.4324,0,10.8452,11.0948,19.5025,0,0,0,10.206,9.6069,9.8793,0,10.3136,0,0,43.8165,9.6809
"322","lcl|c238410_g2_i3|m.24507",0,0,0,0,0,0,0,0,0,0,0,12.9778,0,0,0,0,0,0,0,0,0,0,0,0,27.0158,0,0,0,0,0,13.5104,0,0
"323","lcl|c238476_g3_i5|m.24565",0,0,0,14.2034,0,0,0,0,0,0,0,7.8444,0,7.2903,14.0609,7.6823,0,0,0,8.8758,0,0,0,0,32.6591,7.6855,15.8068,0,8.2509,7.8898,16.3326,0,7.7447
"324","lcl|c238499_g4_i2|m.24591",0,0,2.6274,2.1477,2.4528,4.7254,2.2784,0,0,0,4.523,4.7446,2.4314,0,0,0,2.524,2.6586,2.6238,2.6842,2.3592,0,4.7621,2.5914,4.9384,0,7.1704,0,0,0,2.4696,0,2.3421
"325","lcl|c238537_g2_i7|m.24631",218.2506,221.8327,173.4988,302.558,140.3761,197.6263,200.6114,163.8912,280.0577,225.1535,209.0743,208.8732,160.5562,203.8266,187.2012,184.1018,255.5624,304.3088,207.9206,236.3383,197.3328,274.7969,220.1291,228.1646,391.3291,214.8769,220.9685,387.81,153.7888,231.0924,358.7846,303.345,195.9086
"326","lcl|c238545_g4_i3|m.24636",0,0,0,0,0,5.4254,0,5.6991,0,0,0,0,0,0,0,0,0,0,0,0,5.4174,5.3087,0,0,5.67,0,5.4885,0,5.7298,0,5.671,12.1712,0
"327","lcl|c238548_g1_i5|m.24642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8897,0,0,0,9.257,0
"328","lcl|c238560_g5_i2|m.24666",21.8682,40.5733,17.7705,7.2631,8.295,31.9606,46.2318,33.5729,23.0502,32.9445,15.2959,24.0679,16.4448,37.28,14.3805,15.7137,51.2135,44.9547,26.6201,9.0775,7.9783,23.4549,64.4187,35.0544,16.7007,23.5807,32.3322,45.8321,16.8768,16.1383,0,0,0
"329","lcl|c238572_g3_i3|m.24677",29.4251,87.3505,65.7562,87.957,139.5176,75.2589,51.84,50.8213,36.1848,88.6581,51.4541,75.5648,66.3829,75.244,58.0495,47.5737,45.9408,48.3916,101.4876,116.0371,69.7795,52.6002,113.7671,76.648,168.5388,58.1704,38.0669,92.5051,107.8672,76.0029,67.428,96.4767,111.9073
"330","lcl|c238581_g1_i1|m.24692",65.2456,133.7963,159.0592,116.3342,97.6922,124.2152,130.6766,185.837,76.0114,116.3993,82.8665,132.2789,120.0791,108.8863,196.461,148.0524,148.7787,165.1869,91.9639,111.1853,90.2042,125.2267,166.9094,144.4961,173.0861,133.3039,106.6201,118.7513,135.1592,190.0653,161.3145,109.7758,126.867
"331","lcl|c238591_g4_i10|m.24704",0,4.5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9172,0,0,0,4.688,0,9.2799,0,0
"332","lcl|c176630_g1_i1|m.578",0,0,10.4254,0,0,0,0,0,0,0,4.4868,0,4.8238,0,8.4365,0,0,5.2747,0,5.3255,0,0,0,0,9.7977,0,0,0,0,0,0,0,4.6468
"333","lcl|c211604_g1_i1|m.2470",14.0058,38.9787,34.1442,27.9106,39.8448,46.0568,44.4148,16.1267,22.1443,31.6498,29.3895,23.122,23.6978,7.163,34.5382,15.0962,49.2007,17.2752,51.1479,34.8831,53.6531,15.0221,30.9435,50.5151,72.1994,30.2052,38.8269,36.6924,40.5339,54.264,8.0236,17.2205,38.0471
"334","lcl|c238629_g1_i2|m.24741",0,2.7764,0,0,0,0,0,0,0,0,0,2.7449,0,0,0,0,0,0,0,0,0,0,0,2.9984,0,0,0,2.6135,0,0,0,0,0
"335","lcl|c238640_g1_i1|m.24748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336","lcl|c238657_g1_i1|m.24764",2.3688,3.9554,1.4437,0,2.6956,2.5965,1.252,1.3637,1.2484,2.6764,3.728,1.3035,1.336,1.2115,1.1683,1.2766,2.7737,1.4609,0,0,2.5926,1.2703,1.3084,0,1.3568,1.2771,0,1.2411,1.3711,1.3111,2.7141,2.9125,1.287
"337","lcl|c238662_g3_i1|m.24774",12.9852,0,0,0,7.3882,0,0,0,61.5916,36.6791,27.2478,0,0,0,0,0,30.4102,0,7.9034,0,7.1062,6.9637,0,15.6113,0,7.001,21.5984,217.7179,15.032,14.3742,14.8778,0,42.3293
"338","lcl|c238662_g3_i6|m.24778",15.4944,25.8728,28.3298,30.877,26.4477,8.492,40.946,62.4423,24.4978,17.5068,8.1283,34.1059,34.9552,15.8485,53.4925,41.7515,9.0716,47.7779,37.7226,9.6476,25.438,16.6186,17.1161,83.8257,106.497,0,68.7254,73.0657,35.8735,51.4553,106.5166,19.0506,67.3452
"339","lcl|c238663_g1_i2|m.24780",3.7733,0,4.5994,11.2792,8.5877,4.1361,7.9773,4.3447,7.9546,8.5268,7.9179,4.1529,4.2563,3.8596,3.722,16.2683,8.8368,18.6165,0,4.699,0,24.2827,4.1683,9.0729,17.2901,0,8.3683,11.8624,0,0,17.2933,4.6394,0
"340","lcl|c238664_g1_i2|m.24781",0,0,0,3.7775,4.3142,12.4669,0,0,3.9961,0,7.9553,4.1725,4.2764,0,3.7396,4.0863,8.8786,4.6761,9.23,0,4.1495,4.0663,0,0,4.343,0,12.6118,3.9728,0,4.1967,4.3438,4.6613,8.239
"341","lcl|c238677_g1_i1|m.24810",0,37.3478,0,6.6857,22.9066,14.7099,21.2782,0,14.1452,7.5814,0,14.7697,0,13.7265,6.6186,0,31.4281,16.5524,0,0,7.344,0,29.6488,0,23.0595,7.2353,37.2023,21.0943,7.7676,14.8553,7.6879,8.25,29.1641
"342","lcl|c238692_g2_i2|m.24838",0,0,0,0,2.1319,0,1.9803,0,0,0,1.9656,4.1238,0,0,1.848,0,0,0,0,0,0,4.0188,2.0695,2.2523,0,0,2.0774,0,4.3375,0,0,0,0
"343","lcl|c211615_g1_i2|m.2471",141.5001,52.5066,76.657,172.3209,89.4554,17.2337,99.7157,54.3091,99.4322,71.0568,49.4868,69.2149,106.4078,144.734,124.0666,101.6772,55.2302,77.5689,114.832,176.2111,86.0404,219.2189,52.1034,56.7056,144.0841,118.6739,0,0,72.802,104.4241,234.18,96.654,153.7549
"344","lcl|c238733_g2_i2|m.24867",319.2822,185.7927,44.2252,0,0,0,130.3974,133.6838,84.135,49.1932,114.2002,7.9863,8.1852,267.2012,178.9423,336.3168,0,53.7015,8.8332,90.3647,15.8844,0,72.1432,322.7859,58.1878,524.2516,72.4182,0,0,8.0326,0,0,0
"345","lcl|c238738_g2_i3|m.24871",0,5.2817,5.7833,0,5.3991,0,10.0306,0,0,0,4.978,0,0,0,9.3601,0,0,0,5.7756,5.9085,5.193,0,5.2412,5.7041,0,5.1161,10.5223,0,21.9698,5.2521,10.8723,5.8336,15.4665
"346","lcl|c238756_g1_i5|m.24891",5.2666,5.8628,19.2587,10.4951,11.9861,11.5457,13.9176,12.1281,11.1025,11.9011,11.0512,14.4908,20.7923,5.3869,10.3898,5.6766,21.5842,9.7439,12.822,16.3962,11.5286,11.2974,5.8178,18.995,21.1158,8.5185,11.6799,22.0757,12.1934,11.6598,30.171,3.2377,8.584
"347","lcl|c238756_g1_i5|m.24892",6.7099,11.2043,24.5367,16.7143,7.6355,11.0324,0,3.863,7.0726,3.7907,7.04,11.0773,15.1375,13.7265,13.2372,0,11.7855,20.6904,24.5039,8.3559,18.3601,14.3935,7.4122,12.1004,19.2162,0,7.4405,17.5786,11.6514,18.5691,11.5319,4.125,3.6455
"348","lcl|c238814_g3_i2|m.24928",6.7381,11.2514,4.1066,6.7138,0,3.6929,7.1225,3.8792,3.5512,7.6132,0,7.4159,3.8003,0,6.6464,3.6313,3.945,4.1555,0,4.1955,3.6874,10.8405,3.7217,0,3.8594,3.6329,7.4717,3.5305,3.9001,7.4589,7.7202,8.2846,0
"349","lcl|c238826_g2_i1|m.24957",12.3359,9.155,15.0366,20.4857,4.6792,13.5218,4.3466,4.7346,8.6685,23.2301,8.6285,9.0512,13.9149,12.6178,56.7843,39.8887,9.6299,10.1436,5.0055,30.724,13.5017,4.4103,18.1694,34.605,56.5253,13.3019,18.2387,8.618,47.6013,18.2073,18.8453,15.1672,17.8724
"350","lcl|c238833_g1_i2|m.24965",3.8877,3.2459,2.3694,15.4946,11.0599,2.1307,2.0547,0,10.2445,3.2945,8.1578,3.2091,5.4816,1.9883,3.8348,1.0476,1.1381,0,4.7325,4.8414,4.2551,16.679,4.2946,4.6739,8.907,0,0,9.1664,7.8759,5.3794,14.4766,3.585,1.0561
"351","lcl|c238858_g2_i1|m.25014",0,3.6359,0,0,3.7167,7.1602,3.4525,0,0,0,0,0,3.6842,0,0,3.5204,0,0,3.9759,4.0673,3.5748,0,0,0,0,0,0,0,3.781,0,0,4.0158,0
"352","lcl|c238895_g5_i1|m.25048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7313,7.3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8188,0,0
"353","lcl|c238903_g3_i2|m.25053",50.3111,66.5084,84.3227,65.7953,78.7207,37.9141,46.534,94.1357,39.7729,71.0568,46.1877,24.2252,35.4693,51.461,37.22,27.1139,66.2763,54.2982,53.5883,23.4948,48.1826,33.726,31.262,83.1682,75.6442,40.6882,48.8153,69.1975,29.1208,41.7696,79.2609,34.7955,61.502
"354","lcl|c211725_g14_i3|m.2532",0,0,0,0,0,0,0,0,0,0,10.1665,5.3323,0,0,0,0,0,0,5.8977,0,0,0,0,0,0,0,0,0,0,0,5.5511,0,5.2645
"355","lcl|c238993_g4_i1|m.25158",5.7894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5591,0
"356","lcl|c239007_g1_i1|m.25175",40.5992,0,98.9749,40.4528,30.7998,66.7532,0,7.7912,14.2645,0,14.1987,0,7.6326,6.9212,6.6745,36.4665,7.9233,16.692,24.7107,58.9849,44.436,7.2575,29.899,24.405,31.0054,14.5928,30.013,7.0908,15.6663,37.4517,124.0447,16.6392,29.4102
"357","lcl|c239029_g3_i1|m.25195",0,0,0,4.9934,0,0,0,0,0,0,5.258,0,5.6529,0,0,0,0,0,0,0,0,5.3751,0,12.0499,0,0,0,0,0,0,5.7419,6.1617,0
"358","lcl|c239101_g4_i2|m.25293",0,0,9.9226,0,9.2634,0,17.2098,0,8.5804,0,0,8.9593,0,0,0,0,9.5321,0,0,0,0,0,0,0,0,0,9.0268,8.5305,0,9.0112,9.327,0,8.8455
"359","lcl|c239132_g4_i1|m.25330",19.2056,21.3799,11.7051,277.477,131.1298,63.1557,182.7126,121.6263,30.3655,21.7,80.6012,21.1375,21.6639,49.1113,0,62.1022,0,23.6887,0,59.7922,21.0206,381.0834,116.6867,69.2691,44.0017,0,21.2966,332.0769,166.7471,212.5999,44.0099,23.6137,52.1723
"360","lcl|c239139_g1_i2|m.25341",25.4803,0,23.294,42.843,50.7417,34.9123,18.5172,20.1704,35.2506,26.9903,30.0754,49.0759,26.9454,19.547,32.9879,29.1804,26.1069,13.7498,17.4472,31.7308,33.1174,15.3726,40.4616,44.0355,21.8916,27.4756,17.6591,15.0195,38.7145,29.9688,21.8957,39.1607,13.8435
"361","lcl|c239139_g1_i7|m.25343",0,20.9043,0,9.3553,0,0,0,0,41.5659,31.8258,0,16.5338,0,36.4942,0,20.2402,0,0,0,0,0,4.0282,0,0,0,0,0,0,0,0,0,0,0
"362","lcl|c239145_g1_i2|m.25349",0,0,0,0,0,0,0,0,0,0,0,3.212,0,0,1.4394,1.5728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6719,0,1.5856
"363","lcl|c239148_g1_i1|m.25358",4.6891,5.22,5.7157,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4907,5.7836,5.708,5.8394,10.2645,0,5.1799,16.9122,0,0,0,0,0,0,5.3725,0,5.0952
"364","lcl|c239163_g5_i2|m.25366",0,0,0,0.5888,0,0,0,0.6804,0,0,0,0,0,0,0,0,0,0,0,0.7358,0,0,0,0,0,0,0,0,0,0,0,0,0
"365","lcl|c211774_g2_i1|m.2538",40.7712,75.6451,49.6971,81.2484,92.791,89.3814,201.1214,78.2419,85.9499,92.133,57.0356,74.7872,15.3299,69.505,67.0275,58.5936,111.3966,100.5766,16.5436,67.6969,118.9982,72.8824,135.1156,114.3724,46.7052,73.2732,180.841,128.1745,125.8611,120.3532,62.2852,83.5484,44.3023
"366","lcl|c239219_g5_i1|m.25453",0,0,0,0,0,0,0,0,4.2048,0,4.1854,0,0,0,0,0,0,0,0,0,4.3662,0,0,0,0,0,0,0,0,0,0,0,0
"367","lcl|c239272_g3_i1|m.25542",4.595,0,0,4.5785,0,0,0,0,0,5.1918,0,0,0,0,0,0,0,0,0,17.1667,0,4.9284,5.076,0,5.2638,0,0,9.6304,0,5.0866,0,5.6497,0
"368","lcl|c239275_g1_i1|m.25549",5.0331,2.1011,6.135,5.0149,5.0115,3.4481,0.665,0,3.3157,5.6868,5.9407,4.8469,3.5483,0.6435,4.9646,1.3562,0.7367,5.432,1.5317,8.6181,6.1973,2.0244,0,4.5382,10.0898,2.7136,4.1858,14.5042,8.7397,11.8394,14.4167,4.6412,2.0509
"369","lcl|c239281_g1_i1|m.25557",1073.354,458.1133,610.2141,59.1809,637.2631,1502.0643,2094.293,1939.3218,1654.5735,1754.4273,1304.199,2157.1963,3029.2456,837.5172,2075.6547,3310.6944,1614.535,973.305,3134.7917,1215.1417,2038.4736,1419.7033,2033.9623,1377.1366,281.8788,892.0722,1848.8364,924.7252,618.817,2136.8263,2333.2215,1257.1161,1143.2641
"370","lcl|c239343_g4_i4|m.25612",7.7192,2.1483,7.0569,7.6914,2.196,4.2306,4.0798,0,2.0341,4.3609,4.0495,8.4957,10.8841,1.9739,13.3248,6.2401,2.2597,4.7605,7.0475,9.6128,12.6731,2.0698,2.1318,13.9205,15.4747,4.1618,4.2798,2.0223,2.234,2.1362,11.0554,4.7455,6.2908
"371","lcl|c239362_g1_i5|m.25672",0,0,0,0,0,0,7.2754,0,0,0,7.2212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372","lcl|c239381_g2_i1|m.25706",10.1713,3.7743,8.2653,10.1346,27.0068,22.2981,3.5839,3.9038,17.8684,30.6461,7.1144,7.4629,11.4732,3.4679,13.3772,21.9262,19.8502,12.5455,12.3815,16.8884,7.4217,7.2728,11.2358,12.2283,34.9549,29.2473,33.836,14.2115,11.7745,11.2593,7.7692,12.5058,25.7884
"373","lcl|c239382_g3_i1|m.25708",0,0,0,0,0,0,3.7839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1006,0,0,0,0,0,0,0,0
"374","lcl|c239392_g1_i1|m.25726",1.7918,0,2.1841,1.7853,0,1.9641,1.894,0,1.8887,2.0245,1.8799,1.972,2.0212,1.8328,3.5349,1.9313,0,0,2.1812,2.2314,1.9611,3.8436,0,2.1542,4.1052,0,0,0,2.0742,1.9835,0,2.2031,1.947
"375","lcl|c239398_g2_i1|m.25730",0,0,0,0,0,0,0,0,0,0,0,0,0,3.2741,0,0,0,0,0,3.9861,0,0,0,0,0,0,3.5494,0,0,3.5433,0,0,0
